
"Day 3 · Day 3 · Week 22 · Hyrox Training · Deload","2024-10-31 4:47 pm","1:05 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,180,8
2,180,8
3,180,7
4,150,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"3. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,11
3,75,9
"4. Hip Abduction · Machine · 10 reps"
#,KG,REPS
1,85,20
2,85,19
3,85,20
"5. Crunch Machine · Machine · 10 reps"
#,KG,REPS
1,41,12
2,59,10
3,59,10
"6. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,50,10
2,60,12
3,70,12

"Pull · Day 2 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-11-21 4:03 pm","48 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,80,7
2,80,7
3,80,7
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,30,12
2,35,10
3,35,10
"3. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,33.75,14
2,33.75,10
3,33.75,12
"4. Curls · Cable · 10 reps · Superset 2 · 3 dropsets"
#,KG,REPS
1,21.25,14
2,21.25,12
3,21.25,10
"5. Reverse Flys · Cable · 6 reps · 1 dropset"
#,KG,REPS
1,4.5,12
2,4.5,9
3,4.5,8
"6. Hammer Curls · Cable · 10 reps · 2 dropsets"
#,KG,REPS
1,20,15
2,22.5,9

"Push · Day 1 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-11-20 4:37 pm","1:02 hr"
"1. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,30,10
2,32.5,6
3,32.5,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,6
2,25,6
3,25,6
4,25,5
"3. Triceps Pushdowns with Rope · Cable · 10 reps"
#,KG,REPS
1,31.5,10
2,31.5,11
3,31.5,8
4,27.5,9
"4. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,5,8
2,9,12
3,9,10
"5. Triceps Pushdowns · Machine · 10 reps"
#,KG,REPS
1,90,10
2,90,10
3,90,8
"6. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,65,14
2,65,12
3,65,10

"Pull · Day 5 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-11-16 4:22 pm","52 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,11
2,80,9
3,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,11
2,35,10
3,35,10
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,14
2,25,11
3,25,10
4,25,9
"4. Incline Reverse Flys · Dumbbells · 10 reps"
#,KG,REPS
1,5,15
2,7.5,12
3,7.5,15
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,33.75,15
2,33.75,12
3,33.75,12
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,41.25,15
2,41.25,12
3,41.25,12

"Push · Day 4 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-11-15 3:53 pm","1:08 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,60,8
2,60,9
3,60,8
4,60,7
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,7
2,22.5,7
3,22.5,5
4,20,7
"3. Chest Press · Machine · 6 reps"
#,KG,REPS
1,60,7
2,60,6
3,60,7
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21.25,12
2,18.75,12
3,18.75,11
4,18.75,9
"5. Seated Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,12
2,10,12
3,10,10
4,10,10
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,75,14
2,75,12
3,75,11

"Legs · Day 3 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-11-14 4:25 pm","1:18 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,100,8
2,110,8
3,110,7
4,110,8
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,70,12
2,70,12
3,70,12
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,65,12
2,65,12
3,70,12
"5. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,75,12
2,75,11
3,75,9
"6. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,20
2,85,19
3,85,20
"7. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,45,10
2,45,10
3,50,10
"8. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,16
2,+0,15
3,+0,15
"9. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,16
2,+0,16
3,+0,16
"10. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-11-13 3:47 pm","45 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,10
4,80,10
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,35,10
2,35,10
3,35,10
"3. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,33.75,14
2,33.75,10
3,33.75,12
"4. Face Pulls with Rope · Cable · 6 reps · Superset 2 · 1 dropset"
#,KG,REPS
1,28.75,15
2,28.75,12
3,28.75,13
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,21.25,14
2,21.25,12
3,21.25,10
"6. Reverse Wrist Curls on Bench · Dumbbells · 10 reps"
#,KG,REPS
1,-,-
2,-,-
3,-,-

"Push · Day 1 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-11-12 2:21 pm","1:10 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,75,8
2,75,9
3,80,6
"2. Incline Bench Press · Barbell · 10 reps"
#,KG,REPS
1,60,6
2,50,10
3,50,10
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,14
2,+15,11
3,+15,9
4,+15,10
"4. Butterfly with Close Grip · Machine · 12 reps · 1 dropset"
#,KG,REPS
1,65,14
2,65,12
3,65,10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,12
2,16.25,10
3,16.25,9
"6. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,15
2,8,12
3,8,12

"Pull · Day 5 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-11-10 4:25 pm","56 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,10
2,80,9
3,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,30,12
2,30,12
3,32.5,10
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,12
2,25,11
3,25,9
4,20,15
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,9,12
2,9,10
3,9,9
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,31.25,14
2,33.75,15
3,33.75,12
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,38.75,15
2,41.25,12
3,41.25,12

"Push · Day 4 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-11-09 4:09 pm","1:05 hr"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,60,8
2,60,8
3,60,6
4,60,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22,8
2,22,7
3,22,7
4,22,6
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,32.5,4
2,30,5
3,30,5
"4. Lateral Raises · Dumbbells · 10 reps · Superset 1"
#,KG,REPS
1,10,12
2,10,12
3,10,12
4,10,12
"5. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 2 · 3 dropsets"
#,KG,REPS
1,18.75,14
2,18.75,13
3,18.75,11
4,18.75,10
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,75,14
2,75,10
3,75,8

"Legs · Day 3 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-11-08 4:25 pm","1:11 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,100,8
2,110,6
3,110,6
4,110,5
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"3. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,65,12
2,65,12
3,65,12
"4. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,70,12
2,70,12
3,70,12
"5. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"6. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"7. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,16
2,+0,16
3,+0,16
"8. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-11-07 3:54 pm","46 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,75,12
2,75,10
3,75,10
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,30,10
2,32.5,12
3,32.5,12
"3. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,33.75,12
2,33.75,11
3,33.75,11
"4. Face Pulls with Rope · Cable · 6 reps · Superset 2 · 1 dropset"
#,KG,REPS
1,28.75,12
2,28.75,12
3,28.75,13
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,18.75,15
2,21.25,11
3,21.25,9

"Push · Day 1 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-11-06 4:20 pm","1:09 hr"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,75,8
2,75,6
3,75,7
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,7
3,25,7
4,25,7
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+10,13
2,+10,12
3,+10,10
4,+10,10
"4. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,65,10
2,65,10
3,65,10
"5. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,12
2,18.75,9
3,16.25,8
"6. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,14
2,8,12
3,8,12

"Pull · Day 5 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-03 3:54 pm","1:02 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,25,14
2,25,12
3,25,12
4,25,13
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,12.5,10
2,10,12
3,10,10
4,10,10
"5. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,9,11
2,9,10
3,9,9
"6. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,54,14
2,59,12
3,59,11
"7. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,64,14
2,68,14
3,68,14

"Push · Day 4 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-02 4:19 pm","58 min"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,80,4
2,75,7
3,75,5
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,20,10
2,22,7
3,22,7
4,22,7
"3. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,25,7
2,25,6
3,25,5
4,22,9
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,27,17
2,32,14
3,32,11
4,32,10
"5. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,75,14
2,75,12
3,75,8

"Legs · Day 3 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-01 4:09 pm","1:27 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,100,8
2,100,8
3,100,8
4,100,6
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,40,12
2,40,12
3,40,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,12
2,70,10
3,70,9
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,55,12
2,60,12
3,65,10
"5. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,65,12
2,65,14
3,75,9
"6. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,15
2,85,15
3,85,15
"7. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10
"8. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,14
2,+0,14
3,+0,14
"9. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,16
2,+0,16
3,+0,16
"10. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-31 4:37 pm","39 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,70,12
2,75,10
3,75,10
"2. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. Face Pulls with Rope · Cable · 6 reps"
#,KG,REPS
1,26.25,14
2,26.25,14
3,28.75,15
"4. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,31.25,14
2,33.75,10
3,33.75,9
"5. Curls · Cable · 10 reps · Superset 2 · 3 dropsets"
#,KG,REPS
1,16.25,12
2,16.25,12
3,18.75,12

"Push · Day 1 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-10-30 4:20 pm","1:03 hr"
"1. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,30,9
2,30,9
3,30,8
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,7
3,25,6
4,22.5,9
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,16
2,+0,16
3,+0,16
4,+0,18
"4. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,10
2,10,10
3,10,10
"5. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,65,15
2,65,14
3,65,12
"6. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,16.25,13
2,18.75,6
3,16.25,8

"Pull · Day 5 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-10-26 4:45 pm","47 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,8
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,12
"3. Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,25,14
2,25,12
3,25,12
4,25,12
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,12.5,10
2,12.5,9
3,12.5,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,28.75,14
2,28.75,14
3,31.25,14
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,10
2,36.25,12
3,38.75,12

"Push · Day 4 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-10-25 4:54 pm","59 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,60,7
2,60,6
3,50,11
4,50,10
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,18,9
2,18,8
3,18,8
4,18,7
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,27.5,7
2,27.5,6
3,27.5,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,16.25,15
2,18.75,12
3,18.75,11
4,16.25,11
"5. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,65,16
2,75,14
3,75,12

"Legs · Day 3 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-10-24 5:36 pm","55 min"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,95,8
2,95,8
3,95,6
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,35,12
2,40,11
3,40,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,12
2,60,12
3,60,12
"4. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,80,6
2,80,5
3,80,10
"5. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,12
2,+0,14
3,+0,14
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,16
3,+0,20
"7. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,30
3,16,30

"Pull · Day 2 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-10-23 5:18 pm","40 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,70,6
2,63,10
3,63,9
"2. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,36,12
2,45,12
3,50,12
"4. Curls · Cable · 10 reps · Superset 2 · 3 dropsets"
#,KG,REPS
1,23,12
2,27,12
3,27,12
"5. Face Pulls with Rope · Cable · 6 reps · 1 dropset"
#,KG,REPS
1,54,14
2,54,12
3,54,15
"6. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,12,8
2,12,8
3,12,8

"Push · Day 1 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-10-22 2:40 pm","1:01 hr"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,70,8
2,70,8
3,75,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,9
2,25,7
3,22.5,8
4,22.5,7
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
4,+0,15
"4. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,65,10
2,65,12
3,65,11
"5. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,23,15
2,27,9
3,27,7
"6. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,12
2,8,12
3,8,10

"Pull · Day 5 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-10-20 4:31 pm","38 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,70,8
2,70,8
3,70,8
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,10
"3. Hammer Curls · Dumbbells · 12 reps · Superset 1"
#,KG,REPS
1,15,10
2,12.5,12
3,12.5,10
"4. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,12.5,6
2,12.5,7
3,12.5,7
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,28.75,12
2,28.75,12
3,28.75,12
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,10
2,36.25,12
3,36.25,12

"Push · Day 4 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-10-19 4:04 pm","58 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,55,8
2,55,8
3,55,8
4,55,8
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,20,8
2,20,8
3,20,7
4,20,7
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,27.5,8
2,27.5,6
3,27.5,5
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,16.25,15
2,18.75,12
3,18.75,9
4,16.25,9
"5. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,65,15
2,75,10
3,65,10

"Legs · Day 3 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-10-18 4:20 pm","1 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,90,8
2,90,6
3,90,6
4,90,6
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,35,10
2,35,10
3,35,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,10
2,65,9
3,60,12
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,45,12
2,55,10
3,55,12
"5. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,55,12
2,65,11
3,65,10
"6. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,15
2,85,15
3,85,15
"7. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"9. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-10-17 4:29 pm","52 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,70,10
2,70,12
3,75,10
"2. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,30,10
2,30,10
3,27.5,10
"3. Pullovers · Cable · 10 reps"
#,KG,REPS
1,28.75,12
2,28.75,10
3,28.75,10
"4. Face Pulls with Rope · Cable · 6 reps · 1 dropset"
#,KG,REPS
1,32,10
2,45,12
3,54,12
4,54,12
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,21.25,12
2,23.75,12
3,23.75,10
"6. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,12
2,10,10
3,10,10

"Push · Day 1 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-10-16 4:19 pm","1:05 hr"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,75,5
2,70,7
3,70,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,10
2,25,10
3,25,8
4,22.5,8
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
4,+0,15
"4. Flys · Cable · 12 reps"
#,KG,REPS
1,14,10
2,14,10
3,14,10
"5. Overhead Triceps Extensions · Cable · 10 reps · 2 dropsets"
#,KG,REPS
1,14.5,10
2,16.25,10
3,14.5,8
4,13.75,8
"6. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,8,12
2,8,10
3,8,10

"Pull · Day 5 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-10-13 4:34 pm","47 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,70,8
2,70,6
3,63,7
"2. One-Arm Rows · Dumbbells · 8 reps"
#,KG,REPS
1,30,10
2,30,10
3,30,9
"3. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,3.75,15
2,4.5,10
3,4.5,8
"4. Preacher Curls · EZ bar · 12 reps · Superset 1"
#,KG,REPS
1,20,12
2,25,12
3,25,9
4,20,12
"5. Lateral Raises · Dumbbells · 15 reps · Superset 2"
#,KG,REPS
1,8,15
2,8,12
3,8,12
"6. Pullovers · Cable · 10 reps"
#,KG,REPS
1,24.5,12
2,28.75,12
3,28.75,11

"Push · Day 4 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-10-12 4:33 pm","56 min"
"1. Incline Bench Press · Barbell · 8 reps"
#,KG,REPS
1,50,8
2,55,8
3,55,8
4,55,8
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,18,9
2,20,7
3,20,6
4,20,5
"3. Bench Press · Dumbbells · 6 reps"
#,KG,REPS
1,27.5,7
2,27.5,6
3,27.5,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,23,14
2,27,14
3,32,11
4,32,9
"5. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,55,15
2,65,10
3,70,8

"Legs · Day 3 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-10-11 4:15 pm","1:05 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,90,6
2,90,6
3,90,6
4,90,6
"2. Seated Calf Raises · Machine · 10 reps"
#,KG,REPS
1,35,10
2,35,10
3,35,10
"3. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,60,10
2,65,8
3,65,10
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,32.5,10
2,42.5,10
3,45,12
"5. Hip Adduction · Machine · 10 reps · Superset 1"
#,KG,REPS
1,55,12
2,65,12
3,65,10
"6. Hip Abduction · Machine · 10 reps · Superset 2"
#,KG,REPS
1,85,12
2,85,12
3,85,12
"7. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,12
2,+0,12
3,+0,12
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"9. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,24
3,16,26

"Pull · Day 2 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-10-10 4:22 pm","56 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
"2. Incline Rows · Dumbbells · 6 reps · 1 dropset"
#,KG,REPS
1,40,6
2,40,8
3,40,8
"3. Pullovers · Cable · 10 reps"
#,KG,REPS
1,28.75,12
2,28.75,12
3,28.75,10
"4. One-Arm Rows · Dumbbells · 10 reps"
#,KG,REPS
1,24,12
2,26,10
3,26,12
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,32,10
2,32,10
3,32,10
"6. Lateral Raises · Dumbbells · 10 reps"
#,KG,REPS
1,10,10
2,10,10
3,10,10

"Push · Day 1 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-10-09 4:34 pm","1:03 hr"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,70,8
2,75,7
3,80,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,17.5,10
2,20,10
3,22.5,11
4,25,7
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,14
4,+0,13
"4. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,55,12
2,55,14
3,55,16
"5. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,13.75,12
2,16.25,8
3,13.75,8
"6. Front Raises · Dumbbells · 10 reps"
#,KG,REPS
1,6,15
2,6,15
3,6,12

